reply_tweet_id,customer_tweet_id,customer_author,customer_message,apple_reply,created_at,cluster_id,intent
1940964,1940965,536330,iOS 11 half battery life. Planned Feature or a benefit of terrible programming? Extremely annoyed.,We'd like to help! Send us a DM with the country that you are located in along with the device you are using to continue.,Sun Oct 29 22:05:00 +0000 2017,7,battery_drain_after_update
1777877,1777879,534190,any reason this kind of thing keeps happening?,"Let's help take a closer look. To get started, if you restart the iPhone, does the behavior continue?",Sat Oct 28 23:52:00 +0000 2017,4,all_apps_crashing
496828,496826,233545,It happened on my iPad . I had some 50 songs in my music library,"Were these songs purchases from iTunes, or uploaded from another source? Meet us in DM to continue.",Sat Dec 02 04:12:57 +0000 2017,0,apple_music_issue
2355114,2355113,680412,"But with the camera app, you can see by the photos I sent. I’m not sure why it can’t focus","Does the image appear in focus when taking the photo or also out of focus? Which setting are you taking these photos on? (HDR, Portrait, etc.)",Mon Nov 13 20:11:55 +0000 2017,5,missing_photos
2285937,2285938,664260,why since I have done the software update does my phone constantly show me this message and what does it mean ??,We'd like to look into this message with you! Join us in DM with the exact version of iOS 11 running on your iPhone. You can find it in Settings &gt; General &gt; About.,Sat Nov 11 16:45:00 +0000 2017,8,software_update_issues
302267,302269,188125,This is a $2000 laptop that just freezes for the fun of it. cc:,Let's work together to get to the bottom of the trouble you're having. What application were you using when this occurred?,Fri Oct 06 21:35:26 +0000 2017,2,macos_update_issues
1395111,1395109,314588,Thanks - when I try to click to download it the wee circle just spins and nothing happens other than that.,Got it. Here is a helpful resource: Let us know if you have questions.,Sun Oct 29 14:37:27 +0000 2017,4,all_apps_crashing
1967960,1967961,583137,my new iPhone 8 is giving me no end of grief. Whenever the camera is on (photo or snapchat)it either freezes or restart,We want you to be able to use that amazing camera. Please DM your version of iOS. We'll meet you there to help.,Tue Oct 31 14:17:00 +0000 2017,5,missing_photos
1971008,1971010,583823,"this is what happens when I type the letter ""i"" in Snapchat (it also happened on Twitter) ""Well I know""","That's no good. Have you updated to iOS 11.1? If you haven't, update and let us know in DM either way.",Wed Nov 01 01:54:29 +0000 2017,9,keyboard_autocorrect_bug
589542,589543,259388,getting super sick of my alarms not going off for no goddamn reason. i didnt pay hundreds of dollars to be late to everything,Being late is never a good thing. Let's see why this is happening. Which iOS are you running on your iPhone? We want to make sure you are updated to iOS 11.2. Let's update and then reach out if the issue persists:,Sun Dec 03 16:23:00 +0000 2017,10,recurring_device_issues
872535,872533,327147,"Is not a buying question, IS about if Have to do something, some request if want to change the carrier in that version",Are you referring to unlocking your iPhone? Please send us a DM with your answer.,Fri Oct 13 16:40:43 +0000 2017,1,account_and_store_issues
2367854,2367852,664537,Without low power mode,We are glad to hear that!,Tue Nov 14 14:12:16 +0000 2017,3,customer_service_complaint
2069475,2069476,612004,"#ios 11.0.2 complete disaster, practically all application screwed up, even your own keyboard f#%ked up. So #disappointing",We'd like to help you out with your iPhone. Please join us in DM and tell us more about what you're experiencing.,Sun Oct 08 19:30:30 +0000 2017,6,ios_update_issues
2900353,2900354,803444,Series 1 and updated to most software. Im currently unpairing and re-pairing. 😣,"If you are still experiencing an issue after that, send us a DM and we can pick up from there.",Tue Nov 28 18:10:14 +0000 2017,4,all_apps_crashing
806387,806385,312163,Thank you! All apps. Started today.,"Do you have a Text Replacement set for this word? To check, go to Settings &gt; General &gt; Keyboard &gt; Text Replacement.",Thu Oct 12 18:55:29 +0000 2017,4,all_apps_crashing
1753157,1753159,418542,"I️ have a brand new iPhone, there should not be any bugs on it BUT THERE ARE",Thanks for reaching out. Could you give us more details regarding what you are experiencing?,Tue Nov 07 18:59:00 +0000 2017,10,recurring_device_issues
363740,363738,202200,The problem is that with iOS 11.0.2 the battery of my iPhone 6 runs empty after minimal usage. I cannot work with a disfunctional phone,"Having a lasting battery is important, and we’re here to look into this with you. How long is it lasting you before each charge?",Sun Oct 08 21:13:00 +0000 2017,7,battery_drain_after_update
876362,876360,328062,"IOS 11.0.2 , i really can’t find words to describe how upset and angry i feel","Let's look at this together. To start, can you try updating to iOS 11.0.3? We recommend backing up first:",Fri Oct 20 22:48:31 +0000 2017,6,ios_update_issues
2065627,2065628,424599,"new update, Siri sucks does not say anything! She doesn’t answer any questions or even speak? Wtf????",Thanks for reaching out about this issue. Let's ensure Siri is properly set up. Find out how here:,Sun Oct 08 00:29:00 +0000 2017,8,software_update_issues
2479044,2479042,324006,"I’m using the Apple Music app and I’m using the most recent iOS update, I updated the other day - I have a 6s","Does it only stop with a notification coming through? Also, is it all notifications or just specific ones?",Thu Nov 16 00:41:00 +0000 2017,0,apple_music_issue
174943,174944,157043,My phone is literally killing itself Snapchat is crashing it won’t screen record my messages aren’t sending I’m not getting any msgs even tho I get the notifications literally wtf,Let's look into this performance issue for you. Send us a DM with your current iOS version and device type to get started.,Fri Nov 24 23:48:52 +0000 2017,10,recurring_device_issues
1410818,1410819,447909,Ahhhhh it did it right there 😩😭,We would like to take a look at this further. Reach out to us in DM.,Thu Nov 02 00:48:00 +0000 2017,3,customer_service_complaint
1915363,1915364,570515,why has no one else got iOS 11.1 yet ? I’m stuck here with it .....,Hey. Are you enrolled in the Beta Program by chance? Let's check your options together. Shoot us a DM and let us know:,Thu Oct 26 00:17:00 +0000 2017,6,ios_update_issues
2220382,2220383,648531,GUYS I NEED HAPPY TOGETHER UPDATES 😭😭 MY KEYBOARD ISNT WORKING AGAIN i can't stream on my comp 😭😭 THANKS this is my second one 😭😭😭😭❤️,We'd like to help. Please DM us which Apple device you are using to get started.,Thu Oct 19 15:38:30 +0000 2017,4,all_apps_crashing
1140322,1140323,388433,"Setting up fam sharing, but kept asking for payment method. I've set up Paypal in account, can I not use this for fam sharing?","Thanks for reaching out. Check out section ""Payment methods for Family Sharing"" here:",Sat Oct 14 19:49:00 +0000 2017,1,account_and_store_issues
1910120,1910121,569032,"since updating to iOS 11.0.3 when trying to call someone or they call me, I cant hear them and they can’t hear me. Anyone else??","Let us help with that. Is there a protective case or film on your device? Send us a DM, we'll continue there.",Tue Oct 24 21:32:34 +0000 2017,6,ios_update_issues
1889377,1889378,563450,"update keeps freezing my instagram. I wish I never updated... actually if I’m wishing for stuff, I wish I had an Android.",That's not the experience we want you to have. DM us to let us know if you have any Instagram updates in the App store.,Sun Oct 22 14:47:29 +0000 2017,8,software_update_issues
1376767,1376768,440501,"I only have until tomorrow morning to complete the transaction, until I lose my chance to buy iPhone X. Can you please help!","We want to help. DM us your current location, please? Just the country is fine.",Sat Oct 28 02:43:28 +0000 2017,1,account_and_store_issues
161310,161312,153218,"i had 16,000 pics on my phone yesterday, 1,000 this morning and now only 500. The pics i took 10 mins ago aren't on my phone. can u get ur shit together ??? ty :)","We want you to be able to store your photos on your iPhone and be able to cherish your memories. To get started looking into this with you, could you let us know which iPhone &amp; iOS version you're using?",Fri Nov 24 18:31:00 +0000 2017,5,missing_photos
1040048,1040049,366058,Hi iOS 11.0.3 seems to introduce frequent disconnects of #AirPods. Tried to file bug report. Failed.,"Let's work on a solution for this together. To start, please DM us with the country where you're located.",Thu Oct 12 21:37:00 +0000 2017,6,ios_update_issues
1149964,1149967,390611,iPhone 6 with the most recent iOS.,"If you haven't already, restart the iPhone following these steps: If the issue continues, let us know.",Sun Oct 15 17:20:00 +0000 2017,10,recurring_device_issues
1539276,1539278,424003,hi I’ve got my I phone x in the keynote there was video of a game you can use. What’s the app called ?,We hope you love your new iPhone X! Do you mean the multiplayer game that was featured in the segment about Augmented Reality?,Sat Nov 04 01:53:00 +0000 2017,1,account_and_store_issues
1793143,1793144,538850,why did all my texts randomly delete ??,"We're sorry to hear that has happened, but we'd love to help. DM us at the link below for further assistance.",Thu Oct 12 03:04:00 +0000 2017,9,keyboard_autocorrect_bug
2641040,2641043,168624,I can't even cancel my subscription and leave because the app is non responsive. Over 2 years of and never had a problem. Why oh why did I think it was a good idea to try apple music 🙄,"Got it, that sounds like something we can help you fix. Can you tell us what iOS version you have installed? To check, go to Settings &gt; General &gt; About.",Fri Nov 17 21:44:00 +0000 2017,0,apple_music_issue
